species,chr_length,read_count,gc_ref,reads_per_million_ref_bases,reads_per_million_reads_in_experiment,RPMM,bacteria_per_human_cell
1_CP002858_1_Flexistipes_sinusarabici_DSM_4947__complete_genome_BAC,2526590,0,38.28818,0.00000,0.00000,0.00000,0.00000
1_CP002859_1_Runella_slithyformis_DSM_19594__complete_genome_BAC,6568739,0,46.58152,0.00000,0.00000,0.00000,0.00000
1_CP002868_1_Treponema_caldarium_DSM_7334__complete_genome_BAC,3239340,2,45.56671,0.61741,0.20399,0.06297,2.17689
1_CP002869_1_Paenibacillus_mucilaginosus_KNP414__complete_genome_BAC,8663821,9,58.37611,1.03880,0.91797,0.10595,3.66266
1_CP002874_1_Brachyspira_intermedia_PWS_A__complete_genome_BAC,3304788,6,27.21671,1.81555,0.61198,0.18518,6.40134
1_CP002877_1_Cupriavidus_necator_N_1_chromosome_1__complete_sequence_BAC,3872936,56,66.51125,14.45930,5.71181,1.47480,50.98130
1_CP002886_1_Enterobacter_ludwigii_strain_EcWSU1__complete_genome_BAC,4734438,465,54.60604,98.21647,47.42846,10.01776,346.29641
1_CP002889_1_Streptococcus_phage_YMC_2011__complete_genome_BAC,40758,0,41.23638,0.00000,0.00000,0.00000,0.00000
1_CP002899_1_Weissella_koreensis_KACC_15510__complete_genome_BAC,1422478,2,35.47075,1.40600,0.20399,0.14341,4.95733
1_CP002901_1_Sulfobacillus_acidophilus_TPY__complete_genome_BAC,3551206,1,56.75891,0.28159,0.10200,0.02872,0.99286
1_CP002912_1_Rickettsia_heilongjiangensis_054__complete_genome_BAC,1278471,0,32.31600,0.00000,0.00000,0.00000,0.00000
1_CP002917_1_Corynebacterium_variabile_DSM_44702__complete_genome_BAC,3433007,0,67.15801,0.00000,0.00000,0.00000,0.00000
1_CP002919_1_Leptospirillum_ferriphilum_ML_04__complete_genome_BAC,2406157,0,54.54606,0.00000,0.00000,0.00000,0.00000
1_CP002925_1_Streptococcus_pseudopneumoniae_IS7493__complete_genome_BAC,2190731,0,39.79028,0.00000,0.00000,0.00000,0.00000
1_CP002933_1_Borrelia_afzelii_PKo__complete_genome_BAC,903609,0,28.30146,0.00000,0.00000,0.00000,0.00000
1_CP002955_1_Cyclobacterium_marinum_DSM_745__complete_genome_BAC,6221273,0,38.14105,0.00000,0.00000,0.00000,0.00000
1_CP002959_1_Turneriella_parva_DSM_21527__complete_genome_BAC,4384015,0,53.61938,0.00000,0.00000,0.00000,0.00000
1_CP002961_1_Emticicia_oligotrophica_DSM_17448__complete_genome_BAC,4798158,1,35.69328,0.20841,0.10200,0.02126,0.73483
1_CP002972_1_Phaeobacter_inhibens_2_10_chromosome__complete_genome_BAC,3758274,0,59.77468,0.00000,0.00000,0.00000,0.00000
1_CP002985_1_Acidithiobacillus_ferrivorans_SS3__complete_genome_BAC,3207552,0,56.59130,0.00000,0.00000,0.00000,0.00000
1_CP002987_1_Acetobacterium_woodii_DSM_1030__complete_genome_BAC,4044777,0,39.32888,0.00000,0.00000,0.00000,0.00000
1_CP002991_1_Thermoanaerobacter_wiegelii_Rt8_B1__complete_genome_BAC,2785056,0,34.33849,0.00000,0.00000,0.00000,0.00000
1_CP002994_1_Streptomyces_violaceusniger_Tu_4113_chromosome__complete_genome_BAC,10657107,0,70.99273,0.00000,0.00000,0.00000,0.00000
1_CP002999_1_Muricauda_ruestringensis_DSM_13258__complete_genome_BAC,3842422,0,41.35276,0.00000,0.00000,0.00000,0.00000
1_CP003001_1_Caldicellulosiruptor_lactoaceticus_6A__complete_genome_BAC,2674809,0,36.12480,0.00000,0.00000,0.00000,0.00000
1_CP003021_1_Mycoplasma_putrefaciens_KS1__complete_genome_BAC,832603,0,26.93380,0.00000,0.00000,0.00000,0.00000
1_CP003025_1_Streptococcus_lutetiensis_033__complete_genome_BAC,1975547,0,37.68039,0.00000,0.00000,0.00000,0.00000
1_CP003026_1_Enterobacter_soli_strain_LF7a__complete_genome_BAC,4812833,129,53.84469,26.80336,13.15757,2.73385,94.50458
1_CP003032_1_Lactobacillus_ruminis_ATCC_27782__complete_genome_BAC,2066652,14,43.45811,6.77425,1.42795,0.69095,23.88497
1_CP003040_1_Roseburia_hominis_A2_183__complete_genome_BAC,3592125,0,48.47646,0.00000,0.00000,0.00000,0.00000
1_CP003051_1_Thioflavicoccus_mobilis_8321__complete_genome_BAC,4048921,0,65.66115,0.00000,0.00000,0.00000,0.00000
1_CP003053_1_Mycobacterium_chubuense_NBB4__complete_genome_BAC,5583723,0,68.70814,0.00000,0.00000,0.00000,0.00000
1_CP003056_1_Bacillus_coagulans_36D1__complete_genome_BAC,3552226,45,46.47601,12.66810,4.58985,1.29211,44.66580
1_CP003058_1_Acidaminococcus_intestini_RyC_MR95__complete_genome_BAC,2487765,0,50.01525,0.00000,0.00000,0.00000,0.00000
1_CP003059_1_Taylorella_asinigenitalis_MCE3__complete_genome_BAC,1638559,0,38.30607,0.00000,0.00000,0.00000,0.00000
1_CP003060_1_Glaciecola_nitratireducens_FR1064__complete_genome_BAC,4134229,0,42.29165,0.00000,0.00000,0.00000,0.00000
1_CP003063_1_Exiguobacterium_antarcticum_B7__complete_genome_BAC,2815863,1,47.46723,0.35513,0.10200,0.03622,1.25214
1_CP003075_1_Pelagibacterium_halotolerans_B2__complete_genome_BAC,3944837,0,61.37287,0.00000,0.00000,0.00000,0.00000
1_CP003093_2_Pseudoxanthomonas_spadix_BD_a59__complete_genome_BAC,3452554,193,67.67732,55.90071,19.68536,5.70168,197.09744
1_CP003096_1_Thermovirga_lienii_DSM_17291__complete_genome_BAC,1967774,0,47.05095,0.00000,0.00000,0.00000,0.00000
1_CP003107_1_Paenibacillus_terrae_HPL_003__complete_genome_BAC,6083395,1,46.75720,0.16438,0.10200,0.01677,0.57959
1_CP003108_1_Desulfosporosinus_orientis_DSM_765__complete_genome_BAC,5863081,0,42.84726,0.00000,0.00000,0.00000,0.00000
1_CP003119_1_Gordonia_polyisoprenivorans_VH2__complete_genome_BAC,5669805,0,67.03896,0.00000,0.00000,0.00000,0.00000
1_CP003123_1_Bartonella_australis_Aust_NH1__complete_genome_BAC,1596490,0,41.83281,0.00000,0.00000,0.00000,0.00000
1_CP003124_1_Bartonella_vinsonii_subsp__berkhoffii_str__Winnie__complete_genome_BAC,1802699,0,38.82240,0.00000,0.00000,0.00000,0.00000
1_CP003125_1_Geobacillus_thermoleovorans_CCB_US3_UF5__complete_genome_BAC,3596620,0,52.26186,0.00000,0.00000,0.00000,0.00000
1_CP003130_1_Granulicella_mallensis_MP5ACTX8__complete_genome_BAC,6237577,0,57.90517,0.00000,0.00000,0.00000,0.00000
1_CP003137_1_Pediococcus_claussenii_ATCC_BAA_344__complete_genome_BAC,1829111,18,36.81091,9.84085,1.83594,1.00373,34.69735
1_CP003151_1_Borrelia_garinii_BgVir_chromosome_linear__complete_sequence_BAC,905534,0,28.43627,0.00000,0.00000,0.00000,0.00000
1_CP003153_1_Dechlorosoma_suillum_PS__complete_genome_BAC,3806980,228,65.37831,59.88999,23.25524,6.10858,211.16304
1_CP003154_1_Thiocystis_violascens_DSM_198__complete_genome_BAC,5017071,5,62.61792,0.99660,0.50998,0.10165,3.51385
1_CP003155_1_Sphaerochaeta_pleomorpha_str__Grapes__complete_genome_BAC,3590853,0,46.18812,0.00000,0.00000,0.00000,0.00000
1_CP003156_1_Owenweeksia_hongkongensis_DSM_17368__complete_genome_BAC,4000057,0,40.22777,0.00000,0.00000,0.00000,0.00000
1_CP003169_1_Mycobacterium_rhodesiae_NBB3__complete_genome_BAC,6415739,0,65.50287,0.00000,0.00000,0.00000,0.00000
1_CP003178_1_Niastella_koreensis_GR20_10__complete_genome_BAC,9033684,0,44.85950,0.00000,0.00000,0.00000,0.00000
1_CP003184_1_Thermoanaerobacterium_saccharolyticum_JW_SL_YS485__complete_genome_BAC,2726530,0,35.28153,0.00000,0.00000,0.00000,0.00000
1_CP003186_1_Thermoanaerobacterium_phage_THSA_485A__complete_genome_BAC,41938,0,36.77095,0.00000,0.00000,0.00000,0.00000
1_CP003191_1_Tannerella_forsythia_92A2__complete_genome_BAC,3405521,420,46.95995,123.32918,42.83861,12.57916,434.84002
1_CP003198_1_Acetomicrobium_mobile_DSM_13181_chromosome__complete_genome_BAC,2160700,0,47.95869,0.00000,0.00000,0.00000,0.00000
1_CP003199_1_Mycoplasma_haemocanis_str__Illinois__complete_genome_BAC,919992,0,35.33019,0.00000,0.00000,0.00000,0.00000
1_CP003218_1_Klebsiella_michiganensis_strain_KCTC_1686__complete_genome_BAC,5974109,388,56.04450,64.94691,39.57471,6.62437,228.99298
1_CP003221_1_Desulfocurvibacter_africanus_subsp__africanus_str__Walvis_Bay_chromosome__complete_genome_BAC,4200534,1,61.42303,0.23807,0.10200,0.02428,0.83938
1_CP003222_2_Flavobacterium_columnare_ATCC_49512__complete_genome_BAC,3162432,0,31.45888,0.00000,0.00000,0.00000,0.00000
1_CP003236_1_Tistrella_mobilis_KA081020_065__complete_genome_BAC,3919492,1,68.17575,0.25514,0.10200,0.02602,0.89957
1_CP003249_1_Thermus_oshimai_JL_2__complete_genome_BAC,2072393,0,68.55582,0.00000,0.00000,0.00000,0.00000
1_CP003255_1_Thermobacillus_composti_KWC4__complete_genome_BAC,4206343,0,60.56882,0.00000,0.00000,0.00000,0.00000
1_CP003257_1_Marinitoga_piezophila_KA3__complete_genome_BAC,2231407,12,29.15062,5.37777,1.22396,0.54852,18.96119
1_CP003260_1_Fervidobacterium_pennivorans_DSM_9078__complete_genome_BAC,2166381,0,38.87000,0.00000,0.00000,0.00000,0.00000
1_CP003261_1_Clostridium_pasteurianum_BC1__complete_genome_BAC,4990707,0,30.57252,0.00000,0.00000,0.00000,0.00000
1_CP003273_1_Desulfotomaculum_gibsoniae_DSM_7213__complete_genome_BAC,4855529,0,45.48485,0.00000,0.00000,0.00000,0.00000
1_CP003274_1_Alistipes_finegoldii_DSM_17242__complete_genome_BAC,3734239,0,56.63617,0.00000,0.00000,0.00000,0.00000
1_CP003275_1_Streptomyces_hygroscopicus_subsp__jinggangensis_5008__complete_genome_BAC,10145833,0,71.91463,0.00000,0.00000,0.00000,0.00000
1_CP003280_1_Aequorivita_sublithincola_DSM_14238__complete_genome_BAC,3520671,0,36.18704,0.00000,0.00000,0.00000,0.00000
1_CP003281_1_Belliella_baltica_DSM_15883__complete_genome_BAC,4196595,0,36.80335,0.00000,0.00000,0.00000,0.00000
1_CP003282_1_Spirochaeta_africana_DSM_8902__complete_genome_BAC,3285855,0,57.76024,0.00000,0.00000,0.00000,0.00000
1_CP003283_1_Ornithobacterium_rhinotracheale_DSM_15997__complete_genome_BAC,2399175,0,37.21190,0.00000,0.00000,0.00000,0.00000
1_CP003295_1_Streptococcus_infantarius_subsp__infantarius_CJ18__complete_genome_BAC,1988420,1,37.55159,0.50291,0.10200,0.05130,1.77319
1_CP003308_1_Rickettsia_philipii_str__364D__complete_genome_BAC,1287740,0,32.46206,0.00000,0.00000,0.00000,0.00000
1_CP003324_1_Mycobacterium_intracellulare_MOTT_64__complete_genome_BAC,5501090,5,68.09357,0.90891,0.50998,0.09271,3.20468
1_CP003325_1_Bifidobacterium_asteroides_PRL2011__complete_genome_BAC,2167304,0,60.05441,0.00000,0.00000,0.00000,0.00000
1_CP003326_1_Gottschalkia_acidurici_9a_chromosome__complete_genome_BAC,3105335,39,29.92947,12.55901,3.97787,1.28098,44.28117
1_CP003333_1_Sulfurospirillum_barnesii_SES_3__complete_genome_BAC,2510109,0,38.81350,0.00000,0.00000,0.00000,0.00000
1_CP003334_1_Rickettsia_amblyommatis_str__GAT_30V_chromosome__complete_genome_BAC,1407796,0,32.42563,0.00000,0.00000,0.00000,0.00000
1_CP003338_1_Rickettsia_australis_str__Cutlack__complete_genome_BAC,1296670,0,32.24617,0.00000,0.00000,0.00000,0.00000
1_CP003340_1_Rickettsia_montanensis_str__OSU_85_930__complete_genome_BAC,1279798,0,32.56521,0.00000,0.00000,0.00000,0.00000
1_CP003341_1_Rickettsia_parkeri_str__Portsmouth__complete_genome_BAC,1300386,0,32.42772,0.00000,0.00000,0.00000,0.00000
1_CP003342_1_Rickettsia_rhipicephali_str__3_7_female6_CWPP__complete_genome_BAC,1290368,0,32.39832,0.00000,0.00000,0.00000,0.00000
1_CP003344_1_Desulfitobacterium_dichloroeliminans_LMG_P_21439__complete_genome_BAC,3624449,0,44.20741,0.00000,0.00000,0.00000,0.00000
1_CP003345_1_Bernardetia_litoralis_DSM_6794_chromosome__complete_genome_BAC,4919337,0,30.66800,0.00000,0.00000,0.00000,0.00000
1_CP003346_1_Echinicola_vietnamensis_DSM_17526__complete_genome_BAC,5608040,0,44.74292,0.00000,0.00000,0.00000,0.00000
1_CP003347_1_Mycobacterium_yongonense_05_1390_chromosome__complete_genome_BAC,5521023,4,67.96917,0.72450,0.40799,0.07390,2.55449
1_CP003348_1_Desulfitobacterium_dehalogenans_ATCC_51507__complete_genome_BAC,4321753,0,44.96005,0.00000,0.00000,0.00000,0.00000
1_CP003349_1_Solitalea_canadensis_DSM_3403__complete_genome_BAC,5202069,0,37.30288,0.00000,0.00000,0.00000,0.00000
1_CP003350_1_Frateuria_aurantia_DSM_6220__complete_genome_BAC,3603458,67,63.40933,18.59324,6.83378,1.89645,65.55695
1_CP003355_1_Paenibacillus_larvae_subsp__larvae_DSM_25430__complete_genome_BAC,4046337,0,44.96449,0.00000,0.00000,0.00000,0.00000
1_CP003358_1_Mesorhizobium_australicum_WSM2073__complete_genome_BAC,6200534,3,62.85035,0.48383,0.30599,0.04935,1.70591
1_CP003359_1_Halobacteroides_halobius_DSM_5150__complete_genome_BAC,2649255,1,32.44459,0.37746,0.10200,0.03850,1.33088
1_CP003360_1_Desulfomonile_tiedjei_DSM_6799__complete_genome_BAC,6500104,136,50.06571,20.92276,13.87155,2.13405,73.77046
1_CP003364_1_Singulisphaera_acidiphila_DSM_18658__complete_genome_BAC,9629675,0,62.26990,0.00000,0.00000,0.00000,0.00000
1_CP003368_1_Prevotella_dentalis_DSM_3688_chromosome_1__complete_sequence_BAC,1890695,0,56.08857,0.00000,0.00000,0.00000,0.00000
1_CP003379_1_Terriglobus_roseus_DSM_18391__complete_genome_BAC,5227858,0,60.28137,0.00000,0.00000,0.00000,0.00000
1_CP003380_1_Methylophaga_frappieri_strain_JAM7__complete_genome_BAC,2697465,322,47.78910,119.37156,32.84293,12.17548,420.88603
1_CP003382_1_Deinococcus_peraridilitoris_DSM_19664__complete_genome_BAC,3881839,0,63.98328,0.00000,0.00000,0.00000,0.00000
1_CP003389_1_Corallococcus_coralloides_DSM_2259__complete_genome_BAC,10080619,0,69.90581,0.00000,0.00000,0.00000,0.00000
1_CP003390_3_Methylophaga_nitratireducenticrescens_strain_JAM1__complete_genome_BAC,3137100,0,44.73821,0.00000,0.00000,0.00000,0.00000
1_CP003402_1_Francisella_noatunensis_subsp__orientalis_str__Toba_04__complete_genome_BAC,1847202,0,32.20968,0.00000,0.00000,0.00000,0.00000
1_CP003403_1_Rahnella_aquatilis_HX2__complete_genome_BAC,4962173,93,52.18204,18.74180,9.48569,1.91160,66.08075
1_CP003410_1_Amycolatopsis_keratiniphila_strain_HCCB10007__complete_genome_BAC,8948591,0,69.02916,0.00000,0.00000,0.00000,0.00000
1_CP003418_1_Ignavibacterium_album_JCM_16511__complete_genome_BAC,3658997,0,33.92529,0.00000,0.00000,0.00000,0.00000
1_CP003466_1_Alcanivorax_dieselolei_B5__complete_genome_BAC,4928223,63,61.63721,12.78352,6.42579,1.30388,45.07276
1_CP003470_1_Rhodanobacter_denitrificans_strain_2APBS1__complete_genome_BAC,4225490,59,67.48251,13.96288,6.01780,1.42417,49.23099
1_CP003479_1_Helicobacter_cetorum_MIT_00_7128__complete_genome_BAC,1947646,0,34.53331,0.00000,0.00000,0.00000,0.00000
1_CP003488_1_Providencia_stuartii_MRSN_2154__complete_genome_BAC,4402109,39,41.25817,8.85939,3.97787,0.90363,31.23686
1_CP003493_1_Acidipropionibacterium_acidipropionici_ATCC_4875_chromosome__complete_genome_BAC,3656170,0,68.79531,0.00000,0.00000,0.00000,0.00000
1_CP003495_1_Cyanobium_gracile_PCC_6307__complete_genome_BAC,3342364,8,68.74062,2.39352,0.81597,0.24413,8.43918
1_CP003502_1_Prevotella_intermedia_17_chromosome_I__complete_sequence_BAC,579647,0,44.76154,0.00000,0.00000,0.00000,0.00000
1_CP003504_1_Enterococcus_hirae_ATCC_9790__complete_genome_BAC,2827741,228,36.92730,80.62976,23.25524,8.22397,284.28832
1_CP003532_1_Mesotoga_prima_MesG1_Ag_4_2__complete_genome_BAC,2974229,0,45.43958,0.00000,0.00000,0.00000,0.00000
1_CP003537_1_Bdellovibrio_exovorus_JSS__complete_genome_BAC,2657893,0,41.90760,0.00000,0.00000,0.00000,0.00000
1_CP003555_1_Advenella_kashmirensis_WT001__complete_genome_BAC,4365995,2,54.87856,0.45809,0.20399,0.04672,1.61514
1_CP003557_1_Melioribacter_roseus_P3M__complete_genome_BAC,3300414,0,41.31357,0.00000,0.00000,0.00000,0.00000
1_CP003583_1_Enterococcus_faecium_DO__complete_genome_BAC,2698137,595,38.13944,220.52229,60.68803,22.49257,777.52817
1_CP003587_1_Gloeobacter_kilaueensis_JS1__complete_genome_BAC,4724791,0,60.53794,0.00000,0.00000,0.00000,0.00000
1_CP003597_1_Chroococcidiopsis_thermalis_PCC_7203__complete_genome_BAC,6315792,0,44.41741,0.00000,0.00000,0.00000,0.00000
1_CP003607_1_Oscillatoria_acuminata_PCC_6304__complete_genome_BAC,7689443,1,47.58886,0.13005,0.10200,0.01326,0.45853
1_CP003614_1_Oscillatoria_nigro_viridis_PCC_7112__complete_genome_BAC,7479014,0,45.84858,0.00000,0.00000,0.00000,0.00000
1_CP003620_1_Crinalium_epipsammum_PCC_9333__complete_genome_BAC,5315554,0,40.15048,0.00000,0.00000,0.00000,0.00000
1_CP003629_1_Desulfosporosinus_meridiei_DSM_13257__complete_genome_BAC,4873567,0,41.77528,0.00000,0.00000,0.00000,0.00000
1_CP003639_1_Desulfosporosinus_acidiphilus_SJ4__complete_genome_BAC,4926837,0,42.13430,0.00000,0.00000,0.00000,0.00000
1_CP003653_1_Stanieria_cyanosphaera_PCC_7437__complete_genome_BAC,5041209,0,35.94034,0.00000,0.00000,0.00000,0.00000
1_CP003659_1_Anabaena_cylindrica_PCC_7122__complete_genome_BAC,6395836,3,38.79050,0.46905,0.30599,0.04784,1.65382
1_CP003668_1_Staphylococcus_warneri_SG1__complete_genome_BAC,2486042,374,32.72778,150.44006,38.14676,15.34438,530.42885
1_CP003696_1_Corynebacterium_terpenotabidum_Y_11__complete_genome_BAC,2751233,1,67.03088,0.36347,0.10200,0.03707,1.28155
1_CP003697_1_Corynebacterium_halotolerans_YIM_70093___DSM_44683__complete_genome_BAC,3135752,45,68.46113,14.35063,4.58985,1.46372,50.59816
1_CP003703_1_Mycoplasma_wenyonii_str__Massachusetts__complete_genome_BAC,650228,0,33.91884,0.00000,0.00000,0.00000,0.00000
1_CP003732_1_Thermacetogenium_phaeum_DSM_12270__complete_genome_BAC,2939057,0,53.87519,0.00000,0.00000,0.00000,0.00000
1_CP003737_1_Enterobacter_kobei_strain_ENHKU01__complete_genome_BAC,4726582,264,55.05945,55.85434,26.92713,5.69696,196.93394
1_CP003740_1_Octadecabacter_antarcticus_307__complete_genome_BAC,4812600,0,54.63458,0.00000,0.00000,0.00000,0.00000
1_CP003742_1_Octadecabacter_arcticus_238__complete_genome_BAC,5200279,0,55.25265,0.00000,0.00000,0.00000,0.00000
1_CP003745_1_Bibersteinia_trehalosi_USDA_ARS_USMARC_192__complete_genome_BAC,2407846,0,41.03742,0.00000,0.00000,0.00000,0.00000
1_CP003746_2_Simiduia_agarivorans_SA1___DSM_21679__complete_genome_BAC,4300227,5,55.82571,1.16273,0.50998,0.11859,4.09960
1_CP003774_1_Burkholderia_cepacia_GG4_chromosome_1__complete_sequence_BAC,3463655,0,66.90075,0.00000,0.00000,0.00000,0.00000
1_CP003778_1_Xanthomonas_citri_subsp__citri_Aw12879__complete_genome_BAC,5321499,19,64.72702,3.57042,1.93794,0.36417,12.58877
1_CP003788_1_Nocardiopsis_alba_ATCC_BAA_2165__complete_genome_BAC,5848211,0,69.66774,0.00000,0.00000,0.00000,0.00000
1_CP003789_1_Liberibacter_crescens_BT_1__complete_genome_BAC,1504659,0,35.34614,0.00000,0.00000,0.00000,0.00000
1_CP003800_1_Streptococcus_constellatus_subsp__pharyngis_C232__complete_genome_BAC,1935414,0,38.17297,0.00000,0.00000,0.00000,0.00000
1_CP003811_1_Methylobacterium_oryzae_CBMB20__complete_genome_BAC,6286629,1,69.80508,0.15907,0.10200,0.01622,0.56085
1_CP003837_1_Paraglaciecola_psychrophila_170_chromosome__complete_genome_BAC,5413691,0,40.35937,0.00000,0.00000,0.00000,0.00000
1_CP003839_1_Leuconostoc_gelidum_JB7__complete_genome_BAC,1893499,0,36.67196,0.00000,0.00000,0.00000,0.00000
1_CP003841_1_Alteromonas_macleodii_ATCC_27126__complete_genome_BAC,4653851,0,44.70323,0.00000,0.00000,0.00000,0.00000
1_CP003851_1_Leuconostoc_carnosum_JB16__complete_genome_BAC,1645096,1,37.23254,0.60787,0.10200,0.06200,2.14324
1_CP003860_1_Streptococcus_anginosus_C1051__complete_genome_BAC,1911706,17,38.96609,8.89256,1.73394,0.90701,31.35383
1_CP003863_1_Paraburkholderia_phenoliruptrix_BR3459a_chromosome_1__complete_sequence_BAC,4152217,0,63.55633,0.00000,0.00000,0.00000,0.00000
1_CP003876_1_Nocardia_brasiliensis_ATCC_700358__complete_genome_BAC,9436348,0,68.07557,0.00000,0.00000,0.00000,0.00000
1_CP003879_1_Psychroflexus_torquis_ATCC_700755__complete_genome_BAC,4321832,0,34.52046,0.00000,0.00000,0.00000,0.00000
1_CP003899_1_Mycobacterium_liflandii_128FXT__complete_genome_BAC,6208955,0,65.62646,0.00000,0.00000,0.00000,0.00000
1_CP003915_1_Advenella_mimigardefordensis_DPN7__complete_genome_BAC,4740516,0,54.25962,0.00000,0.00000,0.00000,0.00000
1_CP003923_1_Bacillus_lehensis_G1__complete_genome_BAC,3993073,6,39.89192,1.50260,0.61198,0.15326,5.29795
1_CP003924_1_Corynebacterium_maris_DSM_45190__complete_genome_BAC,2787574,3,66.68085,1.07621,0.30599,0.10977,3.79454
1_CP003938_1_Enterobacteriaceae_bacterium_strain_FGI_57__complete_genome_BAC,4762179,1638,54.01016,343.96012,167.07057,35.08280,1212.75128
1_CP003940_1_Cyanobacterium_stanieri_PCC_7202__complete_genome_BAC,3163381,0,38.65932,0.00000,0.00000,0.00000,0.00000
1_CP003944_1_Dactylococcopsis_salina_PCC_8305__complete_genome_BAC,3781008,0,42.40204,0.00000,0.00000,0.00000,0.00000
1_CP003947_1_Cyanobacterium_aponinum_PCC_10605__complete_genome_BAC,4114099,0,34.95117,0.00000,0.00000,0.00000,0.00000
1_CP003959_1_Serratia_marcescens_WW4__complete_genome_BAC,5241455,209,59.55285,39.87439,21.31731,4.06706,140.59105
1_CP003984_1_Planktomarina_temperata_RCA23__complete_genome_BAC,3288122,0,53.63125,0.00000,0.00000,0.00000,0.00000
1_CP003985_1_Desulfocapsa_sulfexigens_DSM_10523__complete_genome_BAC,3986761,0,45.37766,0.00000,0.00000,0.00000,0.00000
1_CP003989_2_Thioalkalivibrio_nitratireducens_DSM_14787__complete_genome_BAC,4002350,0,66.51568,0.00000,0.00000,0.00000,0.00000
1_CP004006_1_Legionella_oakridgensis_ATCC_33761___DSM_21215__complete_genome_BAC,2722964,1,40.87185,0.36725,0.10200,0.03746,1.29486
1_CP004014_1_Staphylococcus_pasteuri_SP1__complete_genome_BAC,2559946,354,32.70244,138.28395,36.10683,14.10453,487.56826
1_CP004015_1_Rhizobium_tropici_CIAT_899__complete_genome_BAC,3837060,0,59.87822,0.00000,0.00000,0.00000,0.00000
1_CP004025_1_Myxococcus_stipitatus_DSM_14675__complete_genome_BAC,10350586,32,69.20078,3.09161,3.26389,0.31533,10.90055
1_CP004033_1_Chlamydia_pecorum_PV3056_3__complete_genome_BAC,1104552,0,41.11788,0.00000,0.00000,0.00000,0.00000
1_CP004045_1_Pseudomonas_poae_RE*1_1_14__complete_genome_BAC,5512241,36,60.85021,6.53092,3.67188,0.66613,23.02704
1_CP004066_1_Campylobacter_coli_CVM_N29710__complete_genome_BAC,1673221,0,31.43491,0.00000,0.00000,0.00000,0.00000
1_CP004078_1_Paenibacillus_sabinae_T27__complete_genome_BAC,5270569,0,52.62482,0.00000,0.00000,0.00000,0.00000
1_CP004120_1_Treponema_pedis_str__T_A4__complete_genome_BAC,2889325,0,36.89528,0.00000,0.00000,0.00000,0.00000
1_CP004121_1_Clostridium_saccharoperbutylacetonicum_N1_4_HMT___complete_genome_BAC,6530257,0,29.53699,0.00000,0.00000,0.00000,0.00000
1_CP004141_1_Edwardsiella_piscicida_C07_087__complete_genome_BAC,3857040,95,59.60081,24.63029,9.68969,2.51221,86.84266
1_CP004142_1_Raoultella_ornithinolytica_B6__complete_genome_BAC,5398151,303,55.87832,56.13034,30.90500,5.72511,197.90708
